age,gender,height_cm,weight_kg,bmi,exercise_freq,diet_quality,sleep_hours,stress_level,smoker,alcohol_consumption,chronic_disease,calorie_daily,fat_total_g,exercise_freq_num,diet_quality_num,alcohol_num,smoker_num,chronic_num,gender_num
45.0,Male,165.4,84.8,31.0,Daily,Good,6.1,9.0,No,Low,0,2451.0,74.1,7.0,3,1,0,0,0
28.0,Female,152.6,54.3,23.3,1-2 times/week,Good,7.7,4.0,No,Low,0,2068.0,53.3,1.5,3,1,0,0,1
29.0,Other,166.5,41.9,15.1,1-2 times/week,Good,7.6,1.0,No,Low,0,1982.0,49.4,1.5,3,1,0,0,2
45.0,Male,182.0,65.9,19.9,1-2 times/week,Good,7.2,9.0,Yes,Low,0,2020.0,60.7,1.5,3,1,1,0,0
24.0,Male,170.7,64.7,22.2,3-5 times/week,Good,7.7,8.0,No,Low,0,2806.0,87.6,4.0,3,1,0,0,0
44.0,Other,175.3,101.4,33.0,3-5 times/week,Average,7.0,1.0,No,High,0,2615.0,86.8,4.0,2,3,0,0,2
55.0,Male,163.4,71.0,26.6,1-2 times/week,Excellent,10.0,10.0,No,Low,0,1951.0,45.5,1.5,4,1,0,0,0
49.0,Male,172.2,91.0,30.7,Daily,Poor,5.1,2.0,No,Moderate,0,3311.0,148.7,7.0,1,2,0,0,0
28.0,Other,169.6,93.5,32.5,1-2 times/week,Excellent,9.0,4.0,No,High,0,2042.0,46.5,1.5,4,3,0,0,2
19.0,Other,161.6,72.3,27.7,3-5 times/week,Poor,7.4,7.0,No,Moderate,0,2705.0,122.4,4.0,1,2,0,0,2
23.0,Female,159.7,43.4,17.0,Daily,Excellent,7.9,6.0,No,Low,0,2175.0,46.7,7.0,4,1,0,0,1
40.0,Male,163.0,82.4,31.0,3-5 times/week,Good,6.8,5.0,Yes,High,0,3102.0,89.0,4.0,3,3,1,0,0
30.0,Other,174.5,93.2,30.6,1-2 times/week,Poor,9.6,7.0,No,Low,0,3521.0,153.9,1.5,1,1,0,0,2
43.0,Female,156.9,66.0,26.8,3-5 times/week,Average,5.2,6.0,No,High,1,2215.0,65.2,4.0,2,3,0,1,1
46.0,Female,165.2,69.0,25.3,3-5 times/week,Poor,6.8,6.0,No,Low,0,2303.0,102.5,4.0,1,1,0,0,1
56.0,Female,162.7,76.8,29.0,3-5 times/week,Average,6.1,10.0,No,Low,1,2281.0,88.3,4.0,2,1,0,1,1
39.0,Other,178.3,114.4,36.0,1-2 times/week,Poor,7.9,3.0,Yes,Low,0,2935.0,123.4,1.5,1,1,1,0,2
36.0,Female,163.2,78.6,29.5,3-5 times/week,Excellent,6.3,6.0,No,None,0,1494.0,32.3,4.0,4,0,0,0,1
57.0,Other,177.1,68.1,21.7,3-5 times/week,Average,8.2,4.0,No,Low,0,2806.0,101.0,4.0,2,1,0,0,2
31.0,Male,177.6,108.2,34.3,1-2 times/week,Poor,6.7,6.0,Yes,High,0,3534.0,156.8,1.5,1,3,1,0,0
54.0,Other,157.2,102.6,41.5,3-5 times/week,Poor,5.7,7.0,No,Moderate,0,2870.0,134.0,4.0,1,2,0,0,2
69.0,Female,167.8,80.5,28.6,Daily,Poor,6.0,4.0,No,High,1,3176.0,126.6,7.0,1,3,0,1,1
35.0,Other,156.5,52.4,21.4,Daily,Poor,7.9,10.0,No,Low,0,2886.0,131.8,7.0,1,1,0,0,2
64.0,Other,151.2,60.8,26.6,3-5 times/week,Average,7.2,9.0,Yes,Low,0,2206.0,82.2,4.0,2,1,1,0,2
43.0,Other,172.4,77.3,26.0,3-5 times/week,Poor,9.1,6.0,No,Low,0,2483.0,103.7,4.0,1,1,0,0,2
60.0,Male,167.3,107.8,38.5,3-5 times/week,Poor,7.0,8.0,Yes,Low,1,3143.0,132.3,4.0,1,1,1,1,0
30.0,Female,165.4,51.7,18.9,1-2 times/week,Excellent,8.9,3.0,No,Low,0,2003.0,51.8,1.5,4,1,0,0,1
63.0,Male,178.8,74.8,23.4,1-2 times/week,Good,8.3,8.0,No,Low,0,2120.0,52.2,1.5,3,1,0,0,0
66.0,Female,163.3,64.5,24.2,3-5 times/week,Excellent,6.5,10.0,No,Low,0,1845.0,51.0,4.0,4,1,0,0,1
31.0,Male,188.8,62.0,17.4,3-5 times/week,Good,6.6,6.0,Yes,Low,0,2388.0,70.9,4.0,3,1,1,0,0
49.0,Male,163.2,54.6,20.5,3-5 times/week,Excellent,9.7,6.0,No,Low,0,2396.0,56.8,4.0,4,1,0,0,0
25.0,Female,162.4,81.5,30.9,Daily,Poor,9.2,4.0,Yes,Low,1,3625.0,161.8,7.0,1,1,1,1,1
40.0,Female,164.0,64.6,24.0,3-5 times/week,Excellent,8.5,5.0,Yes,Low,1,2419.0,65.8,4.0,4,1,1,1,1
30.0,Other,161.8,43.5,16.6,Daily,Excellent,6.7,2.0,No,Low,0,2033.0,51.6,7.0,4,1,0,0,2
24.0,Other,158.4,88.8,35.4,Daily,Average,6.8,7.0,No,Moderate,0,2836.0,95.2,7.0,2,2,0,0,2
66.0,Male,175.4,90.1,29.3,Daily,Good,4.8,6.0,No,Low,0,2427.0,65.4,7.0,3,1,0,0,0
38.0,Male,165.5,92.9,33.9,1-2 times/week,Poor,7.3,6.0,Yes,High,1,2896.0,124.2,1.5,1,3,1,1,0
58.0,Female,159.3,62.2,24.5,3-5 times/week,Average,7.8,1.0,Yes,Moderate,1,2194.0,78.1,4.0,2,2,1,1,1
58.0,Male,171.6,111.3,37.8,None,Average,7.0,5.0,Yes,High,0,3062.0,108.8,0.0,2,3,1,0,0
46.0,Male,174.3,59.5,19.6,1-2 times/week,Good,7.7,5.0,No,Low,1,1636.0,35.9,1.5,3,1,0,1,0
31.0,Other,172.1,96.3,32.5,3-5 times/week,Excellent,7.7,7.0,Yes,Low,0,2375.0,62.7,4.0,4,1,1,0,2
44.0,Other,158.6,38.5,15.3,Daily,Excellent,8.4,1.0,No,Moderate,0,2453.0,53.2,7.0,4,2,0,0,2
18.0,Other,161.9,109.6,41.8,1-2 times/week,Good,8.4,5.0,No,Moderate,1,2292.0,60.8,1.5,3,2,0,1,2
56.0,Female,158.5,71.6,28.5,3-5 times/week,Poor,8.0,6.0,Yes,Low,0,2280.0,96.6,4.0,1,1,1,0,1
48.0,Other,149.6,61.3,27.4,Daily,Good,7.0,1.0,No,High,0,3177.0,129.6,7.0,3,3,0,0,2
62.0,Female,159.9,76.7,30.0,3-5 times/week,Average,6.6,7.0,No,Low,0,2230.0,81.2,4.0,2,1,0,0,1
63.0,Female,153.4,84.0,35.7,3-5 times/week,Good,8.2,3.0,Yes,Moderate,0,1945.0,54.7,4.0,3,2,1,0,1
64.0,Other,165.1,85.6,31.4,3-5 times/week,Good,7.0,2.0,Yes,Moderate,0,2468.0,69.0,4.0,3,2,1,0,2
28.0,Other,157.4,83.2,33.6,3-5 times/week,Poor,8.2,8.0,No,Low,0,2924.0,118.8,4.0,1,1,0,0,2
64.0,Female,151.6,54.5,23.7,Daily,Good,9.2,9.0,No,Low,0,2403.0,73.1,7.0,3,1,0,0,1
47.0,Male,161.9,57.7,22.0,Daily,Average,9.5,7.0,No,Low,1,2504.0,80.6,7.0,2,1,0,1,0
27.0,Other,151.8,84.1,36.5,3-5 times/week,Average,7.0,2.0,No,Moderate,1,2593.0,103.3,4.0,2,2,0,1,2
32.0,Female,155.1,52.7,21.9,Daily,Average,7.2,9.0,No,Moderate,0,2740.0,100.3,7.0,2,2,0,0,1
25.0,Other,158.8,92.8,36.8,1-2 times/week,Good,6.8,9.0,No,High,1,2588.0,95.1,1.5,3,3,0,1,2
46.0,Other,165.2,86.0,31.5,3-5 times/week,Good,6.6,6.0,Yes,Low,1,1682.0,52.7,4.0,3,1,1,1,2
18.0,Other,167.3,76.7,27.4,3-5 times/week,Good,8.0,8.0,No,Low,0,2328.0,68.6,4.0,3,1,0,0,2
67.0,Other,162.4,89.4,33.9,1-2 times/week,Poor,6.6,8.0,Yes,Moderate,1,2570.0,98.9,1.5,1,2,1,1,2
60.0,Other,177.0,90.2,28.8,3-5 times/week,Excellent,5.6,10.0,No,High,0,2372.0,52.1,4.0,4,3,0,0,2
18.0,Other,173.7,72.7,24.1,Daily,Good,7.4,1.0,No,Low,0,2299.0,70.8,7.0,3,1,0,0,2
62.0,Other,164.3,96.4,35.7,1-2 times/week,Poor,11.0,7.0,No,Moderate,0,2304.0,98.7,1.5,1,2,0,0,2
40.0,Female,152.2,34.7,15.0,Daily,Excellent,6.1,6.0,No,Low,1,2080.0,45.4,7.0,4,1,0,1,1
40.0,Other,174.3,69.6,22.9,1-2 times/week,Good,7.2,6.0,No,High,0,2446.0,71.1,1.5,3,3,0,0,2
58.0,Other,155.7,46.8,19.3,1-2 times/week,Good,7.5,3.0,No,Low,0,1645.0,53.6,1.5,3,1,0,0,2
37.0,Female,157.3,55.2,22.3,3-5 times/week,Excellent,7.3,6.0,No,Moderate,0,1850.0,52.5,4.0,4,2,0,0,1
69.0,Female,159.5,98.7,38.8,3-5 times/week,Excellent,5.7,6.0,Yes,Low,0,2367.0,88.6,4.0,4,1,1,0,1
65.0,Other,166.0,71.1,25.8,3-5 times/week,Good,7.1,5.0,No,High,1,2025.0,52.0,4.0,3,3,0,1,2
19.0,Female,164.8,57.3,21.1,Daily,Good,6.0,7.0,No,Low,1,2525.0,70.6,7.0,3,1,0,1,1
33.0,Other,167.1,59.5,21.3,3-5 times/week,Good,6.4,5.0,No,Low,0,1991.0,65.8,4.0,3,1,0,0,2
52.0,Other,169.9,107.7,37.3,3-5 times/week,Average,6.5,1.0,No,Low,0,2906.0,102.8,4.0,2,1,0,0,2
62.0,Female,163.1,87.5,32.9,3-5 times/week,Excellent,6.8,9.0,No,Low,0,1899.0,45.5,4.0,4,1,0,0,1
53.0,Other,155.7,82.4,34.0,3-5 times/week,Good,9.0,4.0,Yes,Low,0,1788.0,54.5,4.0,3,1,1,0,2
48.0,Male,175.1,58.9,19.2,3-5 times/week,Excellent,6.8,1.0,No,Low,1,2276.0,41.0,4.0,4,1,0,1,0
62.0,Female,158.6,51.3,20.4,1-2 times/week,Good,7.0,8.0,No,Low,1,1470.0,36.8,1.5,3,1,0,1,1
38.0,Female,151.5,68.2,29.7,3-5 times/week,Poor,6.6,6.0,No,None,0,2362.0,106.2,4.0,1,0,0,0,1
18.0,Other,164.3,98.3,36.4,3-5 times/week,Excellent,5.4,4.0,Yes,Moderate,0,2047.0,51.4,4.0,4,2,1,0,2
36.0,Male,164.1,50.9,18.9,3-5 times/week,Good,7.1,2.0,No,Low,0,2879.0,99.5,4.0,3,1,0,0,0
34.0,Other,155.0,70.9,29.5,1-2 times/week,Excellent,6.8,5.0,No,Moderate,0,1855.0,41.7,1.5,4,2,0,0,2
48.0,Other,158.9,50.5,20.0,3-5 times/week,Excellent,8.1,9.0,No,Low,1,2074.0,58.8,4.0,4,1,0,1,2
29.0,Male,162.8,58.3,22.0,1-2 times/week,Average,7.1,6.0,No,High,0,2850.0,106.6,1.5,2,3,0,0,0
42.0,Male,175.2,69.7,22.7,3-5 times/week,Poor,9.0,7.0,No,Low,0,3221.0,137.7,4.0,1,1,0,0,0
63.0,Other,177.1,64.3,20.5,1-2 times/week,Good,7.0,6.0,No,Moderate,1,2085.0,59.5,1.5,3,2,0,1,2
45.0,Male,170.6,98.7,33.9,3-5 times/week,Poor,4.0,5.0,No,Low,0,2945.0,134.1,4.0,1,1,0,0,0
65.0,Female,154.4,80.3,33.7,3-5 times/week,Good,7.0,10.0,No,Low,0,1752.0,54.7,4.0,3,1,0,0,1
67.0,Other,157.6,52.7,21.2,3-5 times/week,Excellent,8.4,4.0,No,High,0,1887.0,44.2,4.0,4,3,0,0,2
29.0,Other,172.1,102.5,34.6,1-2 times/week,Good,8.3,8.0,No,High,0,2125.0,65.6,1.5,3,3,0,0,2
19.0,Male,180.5,86.7,26.6,3-5 times/week,Good,8.4,6.0,No,Low,0,2828.0,90.3,4.0,3,1,0,0,0
63.0,Other,192.8,122.7,33.0,1-2 times/week,Poor,7.0,6.0,No,High,0,2860.0,112.9,1.5,1,3,0,0,2
40.0,Male,173.5,101.1,33.6,1-2 times/week,Poor,5.6,10.0,No,Low,1,3122.0,128.5,1.5,1,1,0,1,0
57.0,Other,174.1,85.8,28.3,3-5 times/week,Good,5.6,1.0,No,Low,0,2145.0,65.2,4.0,3,1,0,0,2
44.0,Male,166.8,79.6,28.6,3-5 times/week,Average,8.1,7.0,Yes,Low,1,2249.0,87.1,4.0,2,1,1,1,0
56.0,Male,178.0,118.5,37.4,3-5 times/week,Poor,9.5,9.0,No,Moderate,0,2674.0,111.3,4.0,1,2,0,0,0
43.0,Female,164.3,83.7,31.0,1-2 times/week,Good,7.3,1.0,Yes,Moderate,0,1831.0,55.0,1.5,3,2,1,0,1
44.0,Other,154.4,51.7,21.7,1-2 times/week,Good,6.9,9.0,Yes,Low,1,2290.0,78.4,1.5,3,1,1,1,2
31.0,Other,161.6,77.6,29.7,3-5 times/week,Good,4.8,7.0,No,None,1,2299.0,57.9,4.0,3,0,0,1,2
26.0,Female,165.9,73.2,26.6,3-5 times/week,Excellent,8.0,3.0,No,Low,0,2087.0,50.2,4.0,4,1,0,0,1
30.0,Male,166.7,65.9,23.7,3-5 times/week,Good,7.0,8.0,No,Low,0,2805.0,98.2,4.0,3,1,0,0,0
66.0,Female,156.0,88.6,36.4,3-5 times/week,Poor,6.5,2.0,No,Moderate,0,2406.0,106.2,4.0,1,2,0,0,1
42.0,Male,180.0,107.9,33.3,1-2 times/week,Excellent,8.8,8.0,No,High,0,2383.0,50.7,1.5,4,3,0,0,0
47.0,Female,160.0,99.1,38.7,3-5 times/week,Good,8.0,10.0,No,Low,0,2374.0,106.1,4.0,3,1,0,0,1
39.0,Female,147.4,48.7,22.4,1-2 times/week,Good,7.6,1.0,No,High,1,1959.0,54.8,1.5,3,3,0,1,1
32.0,Other,161.5,67.6,25.9,3-5 times/week,Poor,5.2,7.0,Yes,Low,0,2289.0,97.2,4.0,1,1,1,0,2
25.0,Female,155.7,95.3,39.3,3-5 times/week,Poor,9.6,3.0,Yes,Low,1,2768.0,102.7,4.0,1,1,1,1,1
49.0,Female,181.1,121.7,37.1,3-5 times/week,Poor,7.0,3.0,Yes,High,1,3306.0,144.3,4.0,1,3,1,1,1
62.0,Other,161.4,93.0,35.7,3-5 times/week,Poor,5.8,1.0,No,Moderate,0,2476.0,100.1,4.0,1,2,0,0,2
30.0,Male,170.2,109.2,37.7,3-5 times/week,Poor,4.9,9.0,Yes,Low,0,3400.0,145.7,4.0,1,1,1,0,0
49.0,Other,162.9,75.9,28.6,3-5 times/week,Poor,9.1,8.0,No,Moderate,0,2743.0,117.3,4.0,1,2,0,0,2
23.0,Other,169.4,82.4,28.7,3-5 times/week,Good,7.7,9.0,No,High,1,2715.0,74.1,4.0,3,3,0,1,2
53.0,Female,158.1,75.2,30.1,3-5 times/week,Good,7.2,4.0,No,Moderate,0,1634.0,48.8,4.0,3,2,0,0,1
34.0,Other,161.8,83.2,31.8,3-5 times/week,Average,8.1,9.0,No,Low,0,2183.0,87.1,4.0,2,1,0,0,2
23.0,Other,161.3,51.5,19.8,Daily,Excellent,8.4,5.0,No,High,0,2775.0,76.7,7.0,4,3,0,0,2
66.0,Other,162.0,78.2,29.8,1-2 times/week,Poor,7.8,3.0,No,Low,0,2739.0,123.4,1.5,1,1,0,0,2
39.0,Female,171.3,77.8,26.5,Daily,Average,8.4,6.0,No,Low,0,2631.0,96.7,7.0,2,1,0,0,1
51.0,Other,166.2,107.5,38.9,3-5 times/week,Good,6.4,6.0,Yes,High,1,2882.0,90.6,4.0,3,3,1,1,2
52.0,Female,164.7,62.1,22.9,3-5 times/week,Excellent,5.6,2.0,No,Low,0,1826.0,45.1,4.0,4,1,0,0,1
50.0,Female,152.8,58.1,24.9,3-5 times/week,Good,6.4,7.0,No,Low,0,2153.0,67.1,4.0,3,1,0,0,1
44.0,Female,161.0,59.6,23.0,1-2 times/week,Good,9.0,9.0,No,Low,0,2348.0,108.1,1.5,3,1,0,0,1
41.0,Other,179.7,62.6,19.4,3-5 times/week,Good,6.5,2.0,Yes,Low,0,2479.0,56.2,4.0,3,1,1,0,2
56.0,Other,162.7,70.9,26.8,3-5 times/week,Average,5.7,8.0,Yes,Low,0,2429.0,78.4,4.0,2,1,1,0,2
47.0,Other,161.4,68.5,26.3,None,Poor,7.7,9.0,No,Low,0,2485.0,104.9,0.0,1,1,0,0,2
43.0,Other,168.7,67.7,23.8,3-5 times/week,Good,9.8,7.0,No,Low,0,2337.0,79.0,4.0,3,1,0,0,2
18.0,Other,160.1,70.0,27.3,3-5 times/week,Good,5.7,5.0,No,Low,1,2200.0,60.5,4.0,3,1,0,1,2
32.0,Other,167.2,48.6,17.4,3-5 times/week,Good,7.0,3.0,No,Low,0,2358.0,62.7,4.0,3,1,0,0,2
49.0,Other,149.8,43.5,19.4,Daily,Good,6.7,7.0,No,Moderate,0,1948.0,52.4,7.0,3,2,0,0,2
58.0,Male,176.3,83.3,26.8,3-5 times/week,Good,7.3,4.0,No,Low,0,2129.0,51.2,4.0,3,1,0,0,0
38.0,Male,169.3,108.6,37.9,3-5 times/week,Average,5.9,2.0,No,Low,0,2596.0,92.5,4.0,2,1,0,0,0
18.0,Other,162.3,39.5,15.0,3-5 times/week,Excellent,5.2,8.0,No,Low,0,2353.0,62.6,4.0,4,1,0,0,2
59.0,Male,170.2,66.0,22.8,3-5 times/week,Good,7.1,3.0,No,Moderate,0,2783.0,82.4,4.0,3,2,0,0,0
34.0,Female,152.7,49.2,21.1,Daily,Excellent,10.0,3.0,Yes,Low,1,1700.0,49.3,7.0,4,1,1,1,1
46.0,Female,163.3,90.4,33.9,3-5 times/week,Good,5.7,9.0,Yes,Low,0,2314.0,66.9,4.0,3,1,1,0,1
64.0,Female,148.8,39.9,18.0,Daily,Excellent,7.0,4.0,No,Moderate,0,1713.0,38.9,7.0,4,2,0,0,1
33.0,Female,157.6,65.8,26.5,3-5 times/week,Excellent,6.5,2.0,No,Low,0,2056.0,44.2,4.0,4,1,0,0,1
48.0,Other,172.9,63.1,21.1,Daily,Good,8.1,2.0,No,High,0,2742.0,74.4,7.0,3,3,0,0,2
45.0,Other,173.1,100.4,33.5,1-2 times/week,Poor,7.0,7.0,Yes,Moderate,0,3231.0,143.2,1.5,1,2,1,0,2
32.0,Female,157.4,55.5,22.4,3-5 times/week,Good,4.0,1.0,No,Low,1,1776.0,46.6,4.0,3,1,0,1,1
65.0,Male,165.2,68.0,24.9,3-5 times/week,Good,9.4,9.0,No,Low,0,2595.0,72.2,4.0,3,1,0,0,0
64.0,Other,156.5,92.1,37.6,1-2 times/week,Poor,5.2,6.0,Yes,High,0,2752.0,107.7,1.5,1,3,1,0,2
54.0,Female,158.8,55.2,21.9,3-5 times/week,Good,8.1,6.0,No,Moderate,0,2414.0,67.9,4.0,3,2,0,0,1
27.0,Male,174.0,80.5,26.6,1-2 times/week,Excellent,7.9,9.0,No,Low,0,2114.0,51.6,1.5,4,1,0,0,0
45.0,Female,162.5,39.6,15.0,3-5 times/week,Good,6.6,2.0,No,Low,0,2620.0,104.5,4.0,3,1,0,0,1
24.0,Female,177.1,89.1,28.4,3-5 times/week,Average,6.3,10.0,Yes,High,1,2927.0,92.5,4.0,2,3,1,1,1
64.0,Female,172.6,74.5,25.0,1-2 times/week,Good,7.0,8.0,No,Low,1,1732.0,58.3,1.5,3,1,0,1,1
58.0,Male,175.1,98.4,32.1,1-2 times/week,Good,7.0,10.0,No,High,1,2450.0,71.1,1.5,3,3,0,1,0
24.0,Female,160.4,55.1,21.4,3-5 times/week,Good,7.0,3.0,No,Moderate,0,2335.0,69.7,4.0,3,2,0,0,1
56.0,Other,167.1,113.4,40.6,1-2 times/week,Poor,6.5,1.0,Yes,Moderate,0,2519.0,99.4,1.5,1,2,1,0,2
48.0,Male,164.1,66.2,24.6,Daily,Excellent,5.4,9.0,No,Low,0,2454.0,63.5,7.0,4,1,0,0,0
43.0,Female,161.4,54.2,20.8,1-2 times/week,Excellent,7.2,9.0,No,Low,0,1613.0,32.9,1.5,4,1,0,0,1
49.0,Other,174.2,91.3,30.1,1-2 times/week,Poor,7.2,7.0,Yes,Moderate,0,3445.0,142.2,1.5,1,2,1,0,2
42.0,Male,169.3,106.1,37.0,1-2 times/week,Poor,7.8,2.0,No,Moderate,0,2473.0,113.7,1.5,1,2,0,0,0
30.0,Male,175.8,83.1,26.9,Daily,Good,7.5,8.0,No,Moderate,0,2969.0,84.4,7.0,3,2,0,0,0
46.0,Female,154.3,55.2,23.2,1-2 times/week,Good,8.8,8.0,No,Low,0,2275.0,72.5,1.5,3,1,0,0,1
30.0,Other,169.0,97.1,34.0,1-2 times/week,Average,8.4,10.0,No,Low,0,2054.0,76.7,1.5,2,1,0,0,2
61.0,Male,169.4,117.7,41.0,3-5 times/week,Poor,5.4,9.0,No,Moderate,0,3681.0,154.5,4.0,1,2,0,0,0
51.0,Female,167.1,74.3,26.6,3-5 times/week,Excellent,4.9,10.0,No,Moderate,0,2256.0,63.9,4.0,4,2,0,0,1
62.0,Male,169.1,61.5,21.5,Daily,Excellent,6.8,2.0,No,Low,0,2546.0,59.6,7.0,4,1,0,0,0
66.0,Male,167.0,70.8,25.4,3-5 times/week,Excellent,8.4,10.0,No,Moderate,0,2815.0,66.1,4.0,4,2,0,0,0
23.0,Female,145.0,49.6,23.6,Daily,Good,6.1,10.0,Yes,Low,0,2075.0,68.5,7.0,3,1,1,0,1
34.0,Male,180.5,106.9,32.8,Daily,Poor,6.1,4.0,Yes,High,0,3729.0,153.0,7.0,1,3,1,0,0
59.0,Other,160.4,61.7,24.0,3-5 times/week,Good,7.1,1.0,No,Low,1,1598.0,44.8,4.0,3,1,0,1,2
19.0,Male,171.1,78.5,26.8,Daily,Good,6.7,4.0,No,High,0,2943.0,84.5,7.0,3,3,0,0,0
28.0,Male,169.8,56.2,19.5,Daily,Excellent,9.6,3.0,No,High,0,2613.0,70.1,7.0,4,3,0,0,0
39.0,Other,162.5,68.4,25.9,3-5 times/week,Good,5.1,5.0,No,Low,0,3031.0,126.6,4.0,3,1,0,0,2
39.0,Female,163.4,91.6,34.3,3-5 times/week,Average,7.2,8.0,Yes,Low,1,1833.0,56.2,4.0,2,1,1,1,1
43.0,Female,155.4,36.2,15.0,Daily,Average,5.6,3.0,No,High,0,1873.0,46.0,7.0,2,3,0,0,1
67.0,Other,162.9,69.3,26.1,Daily,Good,6.8,2.0,Yes,Low,0,2318.0,68.2,7.0,3,1,1,0,2
30.0,Other,171.7,80.2,27.2,Daily,Poor,5.7,2.0,No,Low,0,3239.0,133.0,7.0,1,1,0,0,2
59.0,Other,165.9,68.8,25.0,3-5 times/week,Excellent,7.2,3.0,Yes,Low,0,2147.0,51.2,4.0,4,1,1,0,2
31.0,Other,171.4,72.0,24.5,Daily,Poor,5.8,7.0,No,Low,0,3227.0,140.5,7.0,1,1,0,0,2
25.0,Male,171.8,82.3,27.9,1-2 times/week,Good,7.8,7.0,No,Low,0,2870.0,80.1,1.5,3,1,0,0,0
52.0,Female,150.8,34.3,15.1,3-5 times/week,Average,8.2,4.0,No,Low,0,2322.0,78.5,4.0,2,1,0,0,1
61.0,Female,160.7,51.9,20.1,3-5 times/week,Poor,8.8,1.0,No,Low,0,2691.0,115.6,4.0,1,1,0,0,1
64.0,Male,163.6,56.2,21.0,3-5 times/week,Excellent,7.0,4.0,No,High,0,2255.0,51.0,4.0,4,3,0,0,0
49.0,Male,176.7,69.6,22.3,3-5 times/week,Average,7.9,3.0,No,Low,1,2370.0,91.2,4.0,2,1,0,1,0
19.0,Other,167.9,119.8,42.5,1-2 times/week,Poor,7.8,5.0,No,High,0,3355.0,143.7,1.5,1,3,0,0,2
46.0,Male,160.0,96.0,37.5,3-5 times/week,Average,8.7,8.0,No,Low,0,2261.0,78.0,4.0,2,1,0,0,0
18.0,Other,180.7,84.9,26.0,1-2 times/week,Good,7.1,9.0,No,Low,0,2289.0,73.2,1.5,3,1,0,0,2
18.0,Male,169.0,86.0,30.1,Daily,Good,8.9,3.0,No,Low,0,3375.0,137.2,7.0,3,1,0,0,0
48.0,Female,152.4,34.8,15.0,3-5 times/week,Excellent,8.0,9.0,No,Low,0,1625.0,44.6,4.0,4,1,0,0,1
35.0,Female,171.9,70.0,23.7,1-2 times/week,Good,8.7,2.0,Yes,Low,0,2109.0,58.6,1.5,3,1,1,0,1
63.0,Male,181.1,97.4,29.7,3-5 times/week,Excellent,8.2,4.0,Yes,Low,0,2046.0,51.3,4.0,4,1,1,0,0
21.0,Male,164.0,83.6,31.1,3-5 times/week,Good,4.0,3.0,No,Low,1,2996.0,131.3,4.0,3,1,0,1,0
47.0,Other,183.1,82.8,24.7,3-5 times/week,Average,8.0,3.0,Yes,Low,0,2399.0,81.1,4.0,2,1,1,0,2
27.0,Other,164.9,60.1,22.1,1-2 times/week,Average,6.5,5.0,No,High,1,2503.0,97.8,1.5,2,3,0,1,2
34.0,Male,162.7,93.2,35.2,3-5 times/week,Poor,6.1,2.0,Yes,Low,0,2565.0,108.3,4.0,1,1,1,0,0
39.0,Female,154.6,60.0,25.1,3-5 times/week,Average,4.9,10.0,Yes,Low,0,2023.0,75.8,4.0,2,1,1,0,1
58.0,Other,174.0,108.7,35.9,Daily,Good,5.6,6.0,No,Low,0,2515.0,70.6,7.0,3,1,0,0,2
35.0,Male,183.0,78.7,23.5,3-5 times/week,Excellent,6.5,4.0,No,High,0,2659.0,69.2,4.0,4,3,0,0,0
54.0,Female,153.5,46.4,19.7,3-5 times/week,Excellent,7.0,5.0,No,Low,0,1799.0,39.1,4.0,4,1,0,0,1
50.0,Male,172.5,98.2,33.0,3-5 times/week,Good,5.7,10.0,Yes,Low,0,2685.0,71.7,4.0,3,1,1,0,0
66.0,Male,182.9,107.7,32.2,3-5 times/week,Average,8.1,10.0,Yes,Low,0,2140.0,78.2,4.0,2,1,1,0,0
44.0,Female,158.9,58.8,23.3,3-5 times/week,Average,8.0,4.0,Yes,Moderate,0,2231.0,81.6,4.0,2,2,1,0,1
22.0,Other,178.1,129.1,40.7,3-5 times/week,Poor,9.5,8.0,Yes,Low,1,3547.0,153.8,4.0,1,1,1,1,2
22.0,Other,170.5,60.2,20.7,3-5 times/week,Excellent,7.4,9.0,No,Low,0,2690.0,54.7,4.0,4,1,0,0,2
30.0,Other,166.4,51.8,18.7,Daily,Excellent,7.3,2.0,Yes,Low,0,1998.0,53.6,7.0,4,1,1,0,2
53.0,Other,185.5,62.6,18.2,Daily,Good,8.8,4.0,Yes,Moderate,0,2181.0,61.3,7.0,3,2,1,0,2
41.0,Male,178.8,68.4,21.4,1-2 times/week,Good,7.5,1.0,Yes,Low,1,2136.0,61.7,1.5,3,1,1,1,0
59.0,Other,166.9,96.7,34.7,3-5 times/week,Good,5.7,5.0,Yes,Moderate,0,2404.0,79.6,4.0,3,2,1,0,2
56.0,Male,152.7,88.1,37.8,3-5 times/week,Good,5.9,8.0,Yes,Low,1,3182.0,140.8,4.0,3,1,1,1,0
57.0,Male,176.7,98.7,31.6,Daily,Poor,7.9,2.0,No,Low,1,3473.0,146.0,7.0,1,1,0,1,0
47.0,Female,162.2,88.9,33.8,1-2 times/week,Good,5.7,2.0,Yes,Low,0,2352.0,103.8,1.5,3,1,1,0,1
51.0,Male,168.4,102.4,36.1,3-5 times/week,Poor,6.1,10.0,No,Low,0,3045.0,130.0,4.0,1,1,0,0,0
47.0,Female,168.8,70.1,24.6,3-5 times/week,Good,6.8,1.0,No,High,0,2722.0,75.6,4.0,3,3,0,0,1
36.0,Other,180.4,78.1,24.0,3-5 times/week,Excellent,7.4,7.0,No,Moderate,0,2067.0,42.3,4.0,4,2,0,0,2
